celltype,celltype_safe,database,feature_id,feature_label,disease_NES,disease_FDR,disease_file,disease_direction,pbmc_treatment_NES,pbmc_treatment_file,tested_in_pbmc_treatment,pbmc_recovery_status,pbmc_treatment_skip_reason,duodenum_treatment_NES,duodenum_treatment_file,tested_in_duodenum_treatment,duodenum_recovery_status,duodenum_treatment_skip_reason
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-1236975,Antigen processing-Cross presentation,1.88550013006231,0.0123350780688879,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-2.27444872747128,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.24325929145524,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-2559585,Oncogene Induced Senescence,2.01894778526938,0.0132329961294255,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.00063615364451,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.35494872664064,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,1.73426138259607,0.0132329961294255,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.60387670805022,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.7646429387908,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-72163,mRNA Splicing - Major Pathway,1.64236148482601,0.0132329961294255,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.840388255634221,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.05416673716703,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-72172,mRNA Splicing,1.61848862681797,0.0132329961294255,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.816602486482493,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.05115200841521,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-9770562,mRNA Polyadenylation,1.75983082820086,0.0134201847400474,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.832900816899847,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-5357905,Regulation of TNFR1 signaling,2.03192931249509,0.0143818227792146,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.852170231479933,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,0.686683671632269,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-9909648,Regulation of PD-L1(CD274) expression,1.75785614606336,0.0143818227792146,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.03618228777411,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-416993,Trafficking of GluR2-containing AMPA receptors,-2.07048344516525,0.0154534465306343,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Down,1.44462073756522,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,1.68525691431163,0.0156201248400979,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.49054490398901,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.84150979362795,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,1.89107598154037,0.0198301986277316,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.61367521000841,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.540725281828471,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-2559580,Oxidative Stress Induced Senescence,1.8689826651256,0.020114904303265,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.929477924364757,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,0.87277898604617,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,1.74059491471699,0.021698955773575,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.55129541982728,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.91982066891724,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-163210,Formation of ATP by chemiosmotic coupling,1.9818033155778,0.0217753907019964,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.96170788513117,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-6807070,PTEN Regulation,1.72440334025705,0.0217753907019964,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.09436077027385,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.99729428463945,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,1.72082396914537,0.0264159704329043,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.46983188332001,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.97251648662827,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,1.70315340018404,0.0273370313232382,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.54313415651074,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.99390657725291,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-9839923,Dengue Virus Infection,1.51446513537664,0.0303811650755973,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.13182593276481,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-8941858,Regulation of RUNX3 expression and activity,1.87714852731252,0.0308054695075881,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.50921728256795,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,0.574858727391639,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-1234174,Cellular response to hypoxia,1.78089319550509,0.0308054695075881,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.44854172567663,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,0.625385373508068,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,1.7381798598781,0.0308054695075881,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.66254553294798,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-72689,Formation of a pool of free 40S subunits,1.72629221167112,0.0308054695075881,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.56213251721461,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.97147804506636,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-9837999,Mitochondrial protein degradation,1.6883291534804,0.0308054695075881,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.63005317578785,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-1.04220785770076,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-611105,Respiratory electron transport,1.63992543277356,0.0308054695075881,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-2.05187570759569,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,0.761149953182484,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-9711123,Cellular response to chemical stress,1.59838329350653,0.0308054695075881,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.77578163685068,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-1.08729073534937,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,1.52049728836692,0.0327319274568752,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.07528907859326,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-1.02829935624057,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Naive CD8 T cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Naive CD8 T cells,Naive_CD8_T_cells,Reactome,R-HSA-3134975,Regulation of innate immune responses to cytosolic DNA,1.94527361629572,0.0327862474809249,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.61628467744647,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Naive_CD8_T_cells/Naive_CD8_T_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
